Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
757,7645397,HS435497,07/29/2010 03:30:00 AM,105XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5.0,9.0,49.0,08B,1179134.0,1835086.0,2010,02/10/2018 03:50:01 PM,41.70276311,-87.61966817,"(41.70276311, -87.61966817)"
758,2604336,HJ202527,02/21/2003 04:00:00 PM,0000X W HUBBARD ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1831,18.0,42.0,8.0,05,1176027.0,1903311.0,2003,02/28/2018 03:56:25 PM,41.890049339,-87.628998255,"(41.890049339, -87.628998255)"
759,6535445,HP608866,10/02/2008 02:00:00 PM,010XX E 90TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,413,4.0,8.0,47.0,06,1184896.0,1845523.0,2008,02/28/2018 03:56:25 PM,41.731270501,-87.598243074,"(41.731270501, -87.598243074)"
760,5628714,HN222341,03/12/2007 06:00:00 PM,099XX S COMMERCIAL AVE,0810,THEFT,OVER $500,STREET,False,False,431,4.0,10.0,51.0,06,1197855.0,1839687.0,2007,02/28/2018 03:56:25 PM,41.714942512,-87.550964686,"(41.714942512, -87.550964686)"
761,6234349,HP309856,04/30/2008 06:55:00 PM,038XX W FLOURNOY ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1133,11.0,24.0,26.0,18,1150895.0,1896755.0,2008,02/10/2018 03:50:01 PM,41.872587965,-87.721466179,"(41.872587965, -87.721466179)"
762,10437827,HZ175951,03/05/2016 06:30:00 PM,011XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,True,False,123,1.0,2.0,32.0,18,1176517.0,1895340.0,2016,02/10/2018 03:50:01 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
763,12095034,JD284261,06/13/2020 12:05:00 AM,007XX S MORGAN ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1232,12.0,11.0,28.0,06,1170034.0,1896804.0,2020,07/05/2020 03:47:01 PM,41.872326554,-87.651197019,"(41.872326554, -87.651197019)"
764,10902532,JA208480,04/01/2017 11:08:00 AM,061XX S EVANS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,False,313,3.0,20.0,42.0,07,1182279.0,1864393.0,2017,02/10/2018 03:50:01 PM,41.783112678,-87.607246576,"(41.783112678, -87.607246576)"
765,3535691,HK617536,09/11/2004 08:50:00 PM,061XX S DORCHESTER AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,STREET,True,True,314,3.0,20.0,42.0,26,1186600.0,1864394.0,2004,02/28/2018 03:56:25 PM,41.783014203,-87.591404572,"(41.783014203, -87.591404572)"
766,9044913,HW190277,03/11/2013 07:00:00 PM,019XX W MADISON ST,0820,THEFT,$500 AND UNDER,OTHER,False,False,1223,12.0,27.0,28.0,06,1163655.0,1900042.0,2013,02/10/2018 03:50:01 PM,41.881348623,-87.674525788,"(41.881348623, -87.674525788)"
767,5226693,HM803387,12/31/2006 03:45:00 PM,063XX S DR MARTIN LUTHER KING JR DR,2012,NARCOTICS,MANU/DELIVER:COCAINE,STREET,True,False,312,3.0,20.0,69.0,18,1180005.0,1863249.0,2006,02/28/2018 03:56:25 PM,41.780025821,-87.615618725,"(41.780025821, -87.615618725)"
768,7742543,HS544221,10/02/2010 08:08:55 AM,051XX W JACKSON BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1533,15.0,28.0,25.0,08B,1142067.0,1898182.0,2010,02/10/2018 03:50:01 PM,41.876671946,-87.753842755,"(41.876671946, -87.753842755)"
769,9169429,HW314114,06/10/2013 03:00:00 PM,114XX S OAKLEY AVE,3960,INTIMIDATION,INTIMIDATION,NURSING HOME/RETIREMENT HOME,False,False,2212,22.0,19.0,75.0,26,1163013.0,1828741.0,2013,02/10/2018 03:50:01 PM,41.685702753,-87.678875923,"(41.685702753, -87.678875923)"
770,5259781,HN135131,01/20/2007 05:00:00 PM,065XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,321,3.0,5.0,42.0,08A,1188017.0,1861726.0,2007,02/10/2018 03:50:01 PM,41.775659328,-87.586294455,"(41.775659328, -87.586294455)"
771,5941044,HN739927,12/03/2007 12:35:00 PM,046XX N ELSTON AVE,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,False,False,1722,17.0,39.0,14.0,06,1146646.0,1930549.0,2007,02/28/2018 03:56:25 PM,41.965404069,-87.736202402,"(41.965404069, -87.736202402)"
772,4518311,HL731993,11/12/2005 09:40:00 PM,070XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,331,3.0,5.0,43.0,18,1190767.0,1858521.0,2005,02/28/2018 03:56:25 PM,41.766798563,-87.576316821,"(41.766798563, -87.576316821)"
773,4356729,HL641992,09/28/2005 09:30:00 AM,006XX W 47TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,935,9.0,11.0,61.0,05,1172853.0,1873395.0,2005,02/10/2018 03:50:01 PM,41.808028343,-87.641539556,"(41.808028343, -87.641539556)"
774,8523421,HV200259,03/16/2012 01:00:00 PM,015XX E 87TH ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,412,4.0,8.0,45.0,06,1187779.0,1847594.0,2012,02/10/2018 03:50:01 PM,41.736885487,-87.587615985,"(41.736885487, -87.587615985)"
775,7051139,HR456543,07/30/2009 11:30:00 AM,088XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,2221,22.0,21.0,71.0,03,1167217.0,1846085.0,2009,02/28/2018 03:56:25 PM,41.733208787,-87.662991662,"(41.733208787, -87.662991662)"
776,2049562,HH266973,03/26/2002 06:05:00 PM,038XX W 70 ST,0460,BATTERY,SIMPLE,RESIDENCE,False,True,833,8.0,,,08B,1151953.0,1857910.0,2002,02/28/2018 03:56:25 PM,41.765971223,-87.718602084,"(41.765971223, -87.718602084)"
777,10435312,HZ172986,03/03/2016 12:05:00 PM,019XX N TRIPP AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2534,25.0,30.0,20.0,18,1147744.0,1912587.0,2016,02/10/2018 03:50:01 PM,41.916093736,-87.732628063,"(41.916093736, -87.732628063)"
778,7770687,HS513813,09/13/2010 08:03:00 PM,040XX W LAKE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,True,False,1114,11.0,28.0,26.0,18,1149512.0,1901446.0,2010,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
779,3299226,HK291848,04/10/2004 01:00:00 PM,011XX N RIDGEWAY AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1112,11.0,27.0,23.0,18,1151171.0,1907301.0,2004,02/28/2018 03:56:25 PM,41.901521894,-87.720176187,"(41.901521894, -87.720176187)"
780,8304710,HT538992,10/11/2011 04:30:00 PM,029XX W GRAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1311,12.0,26.0,24.0,06,1156623.0,1905236.0,2011,02/10/2018 03:50:01 PM,41.895746673,-87.700206289,"(41.895746673, -87.700206289)"
781,10970794,JA294619,06/06/2017 09:30:00 AM,001XX S PARKSIDE AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,1513,15.0,29.0,25.0,08B,1138636.0,1898830.0,2017,02/10/2018 03:50:01 PM,41.87851302,-87.766424778,"(41.87851302, -87.766424778)"
782,3551088,HK632373,09/18/2004 03:30:00 PM,096XX S FOREST AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,511,5.0,6.0,49.0,06,1179948.0,1841158.0,2004,02/28/2018 03:56:25 PM,41.719406928,-87.616502429,"(41.719406928, -87.616502429)"
783,12656675,JF190918,03/29/2022 09:58:00 PM,033XX W ADDISON ST,0820,THEFT,$500 AND UNDER,APARTMENT,True,True,1733,17.0,35.0,16.0,06,1153519.0,1923741.0,2022,04/05/2022 04:47:46 PM,41.946588239,-87.711113504,"(41.946588239, -87.711113504)"
784,6344493,HP430665,07/02/2008 11:00:00 PM,049XX N AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1712,17.0,39.0,14.0,14,1149823.0,1932490.0,2008,02/28/2018 03:56:25 PM,41.970668954,-87.724470471,"(41.970668954, -87.724470471)"
785,2903308,HJ579227,08/16/2003 08:00:00 PM,023XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1211,12.0,2.0,28.0,06,1160794.0,1898109.0,2003,02/28/2018 03:56:25 PM,41.876104083,-87.685084854,"(41.876104083, -87.685084854)"
786,4526828,HM114467,01/09/2006 11:45:00 AM,011XX N RIDGEWAY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1112,11.0,27.0,23.0,18,1151168.0,1907410.0,2006,02/28/2018 03:56:25 PM,41.901821059,-87.720184345,"(41.901821059, -87.720184345)"
787,2613780,HJ214297,03/02/2003 04:48:08 PM,034XX W 71ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,831,8.0,18.0,66.0,08B,1154597.0,1856985.0,2003,02/28/2018 03:56:25 PM,41.763380614,-87.708935414,"(41.763380614, -87.708935414)"
788,11676175,JC249866,05/04/2019 06:00:00 PM,050XX S ADA ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,933,9.0,20.0,61.0,18,1168180.0,1871406.0,2019,05/11/2019 04:19:04 PM,41.802672246,-87.658736168,"(41.802672246, -87.658736168)"
789,3069192,HJ790069,11/30/2003 12:59:00 PM,018XX S CHRISTIANA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,True,True,1024,10.0,24.0,29.0,04B,1154327.0,1890718.0,2003,02/28/2018 03:56:25 PM,41.855953948,-87.70902687,"(41.855953948, -87.70902687)"
790,12317752,JE172034,03/17/2021 11:40:00 PM,031XX W 63RD ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,823,8.0,16.0,66.0,06,1156655.0,1862692.0,2021,03/24/2021 05:06:10 PM,41.779000241,-87.701238632,"(41.779000241, -87.701238632)"
791,9504127,HX159133,02/21/2014 09:29:00 AM,037XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1112,11.0,27.0,23.0,18,1151150.0,1905078.0,2014,02/10/2018 03:50:01 PM,41.895422172,-87.720311667,"(41.895422172, -87.720311667)"
792,2673102,HJ286478,04/07/2003 09:46:20 PM,080XX S NORMAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,621,6.0,21.0,44.0,26,1174361.0,1851558.0,2003,02/28/2018 03:56:25 PM,41.748071742,-87.636657487,"(41.748071742, -87.636657487)"
793,10558975,HZ306185,06/13/2016 06:42:00 PM,019XX N KEYSTONE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,2534,25.0,30.0,20.0,26,1149074.0,1912537.0,2016,02/10/2018 03:50:01 PM,41.915930864,-87.727742973,"(41.915930864, -87.727742973)"
794,9097054,HW241675,04/21/2013 12:00:00 PM,060XX W 63RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,812,8.0,13.0,64.0,06,1137316.0,1862139.0,2013,02/10/2018 03:50:01 PM,41.77785092,-87.772151653,"(41.77785092, -87.772151653)"
795,10121419,HY310612,06/21/2015 09:08:00 PM,028XX E 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,False,True,421,4.0,7.0,43.0,08B,1196818.0,1854868.0,2015,02/10/2018 03:50:01 PM,41.7566262,-87.554259262,"(41.7566262, -87.554259262)"
796,6256925,HP345006,05/19/2008 10:00:00 AM,034XX W MELROSE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1732,17.0,35.0,21.0,05,1152875.0,1921401.0,2008,02/28/2018 03:56:25 PM,41.940179908,-87.713542856,"(41.940179908, -87.713542856)"
797,4592357,HM184579,02/16/2006 01:00:00 PM,079XX S DORCHESTER AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,411,4.0,8.0,45.0,06,1186917.0,1852723.0,2006,02/28/2018 03:56:25 PM,41.75098043,-87.590611854,"(41.75098043, -87.590611854)"
798,12522759,JE422720,10/25/2021 10:00:00 PM,064XX N RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,2412,24.0,50.0,2.0,08B,1155499.0,1942521.0,2021,11/01/2021 04:48:32 PM,41.998081928,-87.703327961,"(41.998081928, -87.703327961)"
799,1441593,G168660,03/24/2001 12:00:00 PM,071XX S BENNETT AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,333,3.0,,,14,1189980.0,1858070.0,2001,08/17/2015 03:03:40 PM,41.765579953,-87.57921593,"(41.765579953, -87.57921593)"
800,3510800,HK588629,08/29/2004 04:45:00 AM,022XX W IOWA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1312,12.0,32.0,24.0,08B,1161293.0,1905957.0,2004,02/28/2018 03:56:25 PM,41.897629309,-87.683034332,"(41.897629309, -87.683034332)"
801,7137997,HR544506,09/18/2009 10:45:00 PM,030XX W BELDEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,False,False,1414,14.0,35.0,22.0,05,1155776.0,1915256.0,2009,02/28/2018 03:56:25 PM,41.923259519,-87.703046719,"(41.923259519, -87.703046719)"
802,10904240,JA216006,04/07/2017 12:50:00 PM,001XX N STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1.0,42.0,32.0,06,1176332.0,1901600.0,2017,02/10/2018 03:50:01 PM,41.885347387,-87.627929824,"(41.885347387, -87.627929824)"
803,4942186,HM555284,08/21/2006 02:00:00 PM,002XX W ADAMS ST,0810,THEFT,OVER $500,DELIVERY TRUCK,False,False,112,1.0,2.0,32.0,06,1174663.0,1899413.0,2006,02/28/2018 03:56:25 PM,41.879383612,-87.634124064,"(41.879383612, -87.634124064)"
804,10361406,HY552948,12/28/2015 04:48:00 PM,004XX S STATE ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,LIBRARY,True,False,113,1.0,2.0,32.0,08B,1176436.0,1898416.0,2015,02/10/2018 03:50:01 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
805,1355521,G041335,01/20/2001 10:59:08 AM,029XX S DEARBORN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,2113,2.0,,,18,1176408.0,1885499.0,2001,08/17/2015 03:03:40 PM,41.841163475,-87.628136409,"(41.841163475, -87.628136409)"
806,3939152,HL305591,04/19/2005 06:35:00 PM,039XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,214,2.0,3.0,38.0,14,1178245.0,1879017.0,2005,02/28/2018 03:56:25 PM,41.823334783,-87.621592419,"(41.823334783, -87.621592419)"
807,1469242,G202558,04/09/2001 07:32:03 PM,105XX S AVENUE L,0460,BATTERY,SIMPLE,APARTMENT,False,False,432,4.0,,,08B,1201805.0,1835391.0,2001,08/17/2015 03:03:40 PM,41.703054531,-87.536643968,"(41.703054531, -87.536643968)"
808,2195207,HH456084,06/20/2002 05:00:00 PM,034XX W PIERCE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1422,14.0,26.0,23.0,05,1153215.0,1910085.0,2002,02/28/2018 03:56:25 PM,41.909121113,-87.71259431,"(41.909121113, -87.71259431)"
809,1436886,G160813,03/21/2001 09:35:00 AM,0000X E 43 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,221,2.0,,,26,1177286.0,1876479.0,2001,08/17/2015 03:03:40 PM,41.816392043,-87.625187334,"(41.816392043, -87.625187334)"
810,5582320,HN382279,06/03/2007 12:16:33 PM,062XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,714,7.0,15.0,67.0,18,1166080.0,1863302.0,2007,02/28/2018 03:56:25 PM,41.780478851,-87.666668271,"(41.780478851, -87.666668271)"
811,11386885,JB358345,07/20/2018 08:18:00 PM,049XX W VAN BUREN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,ALLEY,False,False,1533,15.0,24.0,25.0,26,1143654.0,1897561.0,2018,07/27/2018 03:56:39 PM,41.874938294,-87.748031267,"(41.874938294, -87.748031267)"
812,5926239,HN725449,11/24/2007 11:25:00 PM,115XX S LA SALLE ST,0488,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,RESIDENCE,False,False,522,5.0,34.0,53.0,04B,1177336.0,1828074.0,2007,02/28/2018 03:56:25 PM,41.683561856,-87.626462669,"(41.683561856, -87.626462669)"
813,9222159,HW368597,07/16/2013 05:00:00 PM,052XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,POOL ROOM,False,False,2023,20.0,48.0,77.0,06,1168693.0,1935021.0,2013,02/10/2018 03:50:01 PM,41.977225127,-87.655010442,"(41.977225127, -87.655010442)"
814,6109631,HP204552,10/24/2007 12:01:00 AM,050XX S CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,815,8.0,23.0,56.0,07,1145210.0,1870880.0,2007,02/28/2018 03:56:25 PM,41.801692642,-87.742991505,"(41.801692642, -87.742991505)"
815,1732205,G535331,09/07/2001 12:56:07 AM,007XX W 76 ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,621,6.0,,,08B,1172888.0,1854436.0,2001,08/17/2015 03:03:40 PM,41.756001941,-87.641970281,"(41.756001941, -87.641970281)"
816,9877245,HX528275,12/02/2014 03:00:00 PM,073XX S STEWART AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,731,7.0,17.0,69.0,06,1174893.0,1856363.0,2014,02/10/2018 03:50:01 PM,41.761245409,-87.634565067,"(41.761245409, -87.634565067)"
817,4231832,HL548161,08/13/2005 07:40:00 PM,017XX N AUSTIN AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,2531,25.0,29.0,25.0,03,1136135.0,1911044.0,2005,02/10/2018 03:50:01 PM,41.912074767,-87.775316395,"(41.912074767, -87.775316395)"
818,4915873,HM529214,08/09/2006 09:05:00 AM,051XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,932,9.0,16.0,61.0,14,1165550.0,1870572.0,2006,02/28/2018 03:56:25 PM,41.80043989,-87.668405208,"(41.80043989, -87.668405208)"
819,3675596,HK777468,11/28/2004 04:00:00 AM,018XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1222,12.0,25.0,31.0,14,1167998.0,1891063.0,2004,02/28/2018 03:56:25 PM,41.856616931,-87.658837625,"(41.856616931, -87.658837625)"
820,4411967,HL695797,10/25/2005 05:00:00 PM,029XX W WASHINGTON BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1331,12.0,2.0,27.0,04B,1156704.0,1900540.0,2005,02/28/2018 03:56:25 PM,41.88285877,-87.700036086,"(41.88285877, -87.700036086)"
821,5489638,HN310257,04/28/2007 01:00:00 PM,013XX N HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1422,14.0,26.0,23.0,18,1153456.0,1908596.0,2007,02/28/2018 03:56:25 PM,41.905030372,-87.711748618,"(41.905030372, -87.711748618)"
822,2006036,HH199074,02/21/2002 11:55:00 AM,039XX W VAN BUREN ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1132,11.0,,,18,1150239.0,1897735.0,2002,02/28/2018 03:56:25 PM,41.875290002,-87.72384912,"(41.875290002, -87.72384912)"
823,4480400,HL780993,12/09/2005 10:30:00 PM,004XX E 69TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3.0,20.0,69.0,07,1180227.0,1859360.0,2005,02/10/2018 03:50:01 PM,41.769348928,-87.614923951,"(41.769348928, -87.614923951)"
824,10324713,HY514341,11/25/2015 08:05:00 AM,074XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,324,3.0,5.0,43.0,06,1188107.0,1855775.0,2015,02/10/2018 03:50:01 PM,41.759327126,-87.586154041,"(41.759327126, -87.586154041)"
825,8743276,HV419009,08/06/2012 07:00:00 PM,109XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2211,22.0,19.0,74.0,08B,1156966.0,1831929.0,2012,02/10/2018 03:50:01 PM,41.694575158,-87.700927195,"(41.694575158, -87.700927195)"
826,1501683,G245664,04/30/2001 12:31:05 AM,098XX S HARVARD AV,0620,BURGLARY,UNLAWFUL ENTRY,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,511,5.0,,,05,1175648.0,1839842.0,2001,08/17/2015 03:03:40 PM,41.715892812,-87.632291189,"(41.715892812, -87.632291189)"
827,9119294,HW264269,05/07/2013 09:00:00 AM,030XX N GRESHAM AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1412,14.0,35.0,21.0,05,1152724.0,1920007.0,2013,02/10/2018 03:50:01 PM,41.936357659,-87.71413484,"(41.936357659, -87.71413484)"
828,11933653,JC561732,12/17/2019 06:00:00 PM,066XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,321,3.0,5.0,42.0,06,1185776.0,1861325.0,2019,01/02/2020 03:53:50 PM,41.774612074,-87.594522247,"(41.774612074, -87.594522247)"
829,10150041,HY339388,07/13/2015 01:00:00 PM,042XX W HADDON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1111,11.0,37.0,23.0,05,1147982.0,1907332.0,2015,08/17/2015 03:03:40 PM,41.90166891,-87.731889032,"(41.90166891, -87.731889032)"
830,6373207,HP458550,07/17/2008 05:45:00 PM,042XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1114,11.0,28.0,26.0,08B,1148021.0,1901115.0,2008,02/28/2018 03:56:25 PM,41.88460804,-87.731905848,"(41.88460804, -87.731905848)"
831,8336998,HT521776,09/30/2011 03:39:00 PM,051XX S LOOMIS BLVD,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,False,False,933,9.0,16.0,61.0,26,1167869.0,1870639.0,2011,02/10/2018 03:50:01 PM,41.800574204,-87.659898781,"(41.800574204, -87.659898781)"
832,2073735,HH298175,04/10/2002 09:00:00 AM,029XX S NORMAL AV,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,923,9.0,,,11,1173435.0,1885460.0,2002,02/28/2018 03:56:25 PM,41.841122921,-87.639047342,"(41.841122921, -87.639047342)"
833,11843680,JC451577,09/28/2019 10:04:00 AM,024XX W 44TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,922,9.0,15.0,58.0,26,1160645.0,1875423.0,2019,10/05/2019 04:13:32 PM,41.813854355,-87.686259514,"(41.813854355, -87.686259514)"
834,3269681,HK297767,04/09/2004 12:00:00 PM,024XX W WASHBURNE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1023,10.0,28.0,28.0,06,1160347.0,1894206.0,2004,02/28/2018 03:56:25 PM,41.865403131,-87.686834014,"(41.865403131, -87.686834014)"
835,11866676,JC479644,10/20/2019 12:30:00 PM,001XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,112,1.0,42.0,32.0,06,1177321.0,1899793.0,2019,10/27/2019 03:51:46 PM,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
836,3770804,HL142379,01/24/2005 10:13:00 PM,003XX W 107TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,513,5.0,34.0,49.0,14,1175883.0,1833969.0,2005,02/28/2018 03:56:25 PM,41.699771212,-87.63160579,"(41.699771212, -87.63160579)"
837,8167351,HT402600,07/18/2011 12:15:00 AM,014XX W HOWARD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,2422,24.0,49.0,1.0,04B,1165303.0,1950303.0,2011,02/10/2018 03:50:01 PM,42.019232277,-87.66703966,"(42.019232277, -87.66703966)"
838,11107861,JA455968,01/03/2017 12:00:00 AM,035XX W 38TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,911,9.0,12.0,58.0,11,1153440.0,1879173.0,2017,02/10/2018 03:50:01 PM,41.824290693,-87.712588881,"(41.824290693, -87.712588881)"
839,9296949,HW441910,09/07/2013 04:30:00 PM,060XX S RACINE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,False,False,712,7.0,16.0,68.0,03,1169356.0,1864664.0,2013,02/10/2018 03:50:01 PM,41.784146018,-87.654618472,"(41.784146018, -87.654618472)"
840,3101957,HJ831811,12/22/2003 06:30:00 AM,033XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1731,17.0,30.0,15.0,07,1144595.0,1921757.0,2003,02/10/2018 03:50:01 PM,41.941317048,-87.743965861,"(41.941317048, -87.743965861)"
841,1693317,G488860,08/16/2001 10:18:40 PM,117XX S RACINE AV,0460,BATTERY,SIMPLE,RESIDENCE,False,False,524,5.0,,,08B,1170485.0,1826741.0,2001,08/17/2015 03:03:40 PM,41.680055399,-87.651580442,"(41.680055399, -87.651580442)"
842,4593403,HM182296,02/15/2006 09:56:08 AM,050XX W WEST END AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1532,15.0,28.0,25.0,08B,1142858.0,1900515.0,2006,02/28/2018 03:56:25 PM,41.883059295,-87.75088028,"(41.883059295, -87.75088028)"
843,3217945,HK216264,03/02/2004 06:00:00 PM,023XX S STATE ST,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,134,1.0,3.0,33.0,08B,1176681.0,1888910.0,2004,02/28/2018 03:56:25 PM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)"
844,12231970,JD443955,11/28/2020 10:27:00 AM,013XX W LAWRENCE AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,True,False,1913,19.0,46.0,3.0,24,1166440.0,1931995.0,2020,12/17/2020 03:44:58 PM,41.968970339,-87.663382735,"(41.968970339, -87.663382735)"
845,5588787,HN396227,06/09/2007 10:30:00 AM,062XX S ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,825,8.0,15.0,66.0,05,1161111.0,1863176.0,2007,02/28/2018 03:56:25 PM,41.78023736,-87.684889053,"(41.78023736, -87.684889053)"
